id,pm10,pm25,pm1,co2,co,humidity,temperature,date,long,lat,datetime,seconde
7500,37,67,50,-11897,3.44,0,0,2018-01-04 14:07:44,-17.444000000000003,14.6979,2018-01-04 14:07:44,63.929232739701
7501,40,73,53,-18879,3.44,0,0,2018-01-04 14:07:45,-17.444000000000003,14.6979,2018-01-04 14:07:45,63.929231739701
7502,37,70,51,22707,3.44,0,0,2018-01-04 14:07:47,-17.444000000000003,14.6979,2018-01-04 14:07:47,63.929229739701
7503,37,69,50,16007,3.6,0,0,2018-01-04 14:07:49,-17.444000000000003,14.6979,2018-01-04 14:07:49,63.929227739701005
7504,37,69,50,-11948,3.44,0,0,2018-01-04 14:07:51,-17.444000000000003,14.6979,2018-01-04 14:07:51,63.929225739701
7505,34,66,49,-32373,3.44,0,0,2018-01-04 14:07:53,-17.444000000000003,14.6979,2018-01-04 14:07:53,63.929223739701
7506,34,66,49,19103,3.44,0,0,2018-01-04 14:07:54,-17.444000000000003,14.6979,2018-01-04 14:07:54,63.929222739701004
7507,36,66,51,-29759,3.44,0,0,2018-01-04 14:07:56,-17.444000000000003,14.6979,2018-01-04 14:07:56,63.929220739701
7508,38,71,55,855,3.46,0,0,2018-01-04 14:07:58,-17.444000000000003,14.6979,2018-01-04 14:07:58,63.929218739701
7509,41,74,59,-14518,3.52,0,0,2018-01-04 14:08:00,-17.444000000000003,14.6979,2018-01-04 14:08:00,63.929216739701005
7510,40,71,58,15888,3.62,0,0,2018-01-04 14:08:01,-17.444000000000003,14.6979,2018-01-04 14:08:01,63.929215739701
7511,41,72,59,12976,3.45,0,0,2018-01-04 14:08:04,-17.444000000000003,14.6979,2018-01-04 14:08:04,63.929212739701
7512,45,75,63,-28382,3.46,0,0,2018-01-04 14:08:05,-17.444000000000003,14.6979,2018-01-04 14:08:05,63.929211739701
7513,46,76,64,-27216,3.46,0,0,2018-01-04 14:08:07,-17.444000000000003,14.6979,2018-01-04 14:08:07,63.929209739701
7514,52,81,71,-13211,3.47,0,0,2018-01-04 14:08:09,-17.444000000000003,14.6979,2018-01-04 14:08:09,63.929207739701006
7515,51,81,71,9349,3.46,0,0,2018-01-04 14:08:10,-17.444000000000003,14.6979,2018-01-04 14:08:10,63.929206739701
7516,50,79,66,-3866,3.57,0,0,2018-01-04 14:08:12,-17.444000000000003,14.6979,2018-01-04 14:08:12,63.929204739701
7517,47,75,64,-29954,3.44,0,0,2018-01-04 14:08:14,-17.444000000000003,14.6979,2018-01-04 14:08:14,63.929202739701005
7518,45,71,60,-28382,3.44,0,0,2018-01-04 14:08:16,-17.444000000000003,14.6979,2018-01-04 14:08:16,63.929200739701
7519,29,51,41,-20399,3.5,0,0,2018-01-04 14:08:18,-17.444000000000003,14.6979,2018-01-04 14:08:18,63.929198739701
7520,27,46,38,27848,3.49,0,0,2018-01-04 14:08:19,-17.444000000000003,14.6979,2018-01-04 14:08:19,63.929197739701
7521,26,46,38,-26802,3.67,0,0,2018-01-04 14:08:21,-17.444000000000003,14.6979,2018-01-04 14:08:21,63.929195739701
7522,27,50,42,30918,3.46,0,0,2018-01-04 14:08:23,-17.444000000000003,14.6979,2018-01-04 14:08:23,63.929193739701006
7523,31,54,45,-361,3.46,0,0,2018-01-04 14:08:25,-17.444000000000003,14.6979,2018-01-04 14:08:25,63.929191739701004
7524,34,59,48,8370,3.48,0,0,2018-01-04 14:08:26,-17.444000000000003,14.6979,2018-01-04 14:08:26,63.929190739701
7525,36,61,50,-5490,3.48,0,0,2018-01-04 14:08:29,-17.444000000000003,14.6979,2018-01-04 14:08:29,63.929187739701
7526,41,68,57,5829,3.48,0,0,2018-01-04 14:08:30,-17.444000000000003,14.6979,2018-01-04 14:08:30,63.929186739701
7527,44,70,59,-2080,3.67,0,0,2018-01-04 14:08:32,-17.444000000000003,14.6979,2018-01-04 14:08:32,63.929184739701
7528,48,76,65,13719,3.46,0,0,2018-01-04 14:08:34,-17.444000000000003,14.6979,2018-01-04 14:08:34,63.929182739701005
7529,50,77,67,-7873,3.47,0,0,2018-01-04 14:08:35,-17.444000000000003,14.6979,2018-01-04 14:08:35,63.929181739701
7530,50,81,70,-13912,3.46,0,0,2018-01-04 14:08:37,-17.444000000000003,14.6979,2018-01-04 14:08:37,63.929179739701006
7531,54,84,73,-17884,3.45,0,0,2018-01-04 14:08:39,-17.444000000000003,14.6979,2018-01-04 14:08:39,63.929177739701004
7532,54,85,74,19422,3.45,0,0,2018-01-04 14:08:41,-17.444000000000003,14.6979,2018-01-04 14:08:41,63.929175739701
7533,55,85,73,14429,3.44,0,0,2018-01-04 14:08:43,-17.444000000000003,14.6979,2018-01-04 14:08:43,63.929173739701
7534,56,86,74,-6571,3.87,0,0,2018-01-04 14:08:45,-17.444000000000003,14.6979,2018-01-04 14:08:45,63.929171739701005
7535,56,89,76,-29677,3.77,0,0,2018-01-04 14:08:46,-17.444000000000003,14.6979,2018-01-04 14:08:46,63.929170739701
7536,58,95,79,-11897,3.5,0,0,2018-01-04 14:08:48,-17.444000000000003,14.6979,2018-01-04 14:08:48,63.929168739701005
7537,64,101,84,21806,4.01,0,0,2018-01-04 14:08:50,-17.444000000000003,14.6979,2018-01-04 14:08:50,63.929166739701
7538,66,105,87,5829,3.45,0,0,2018-01-04 14:08:51,-17.444000000000003,14.6979,2018-01-04 14:08:51,63.929165739701006
7539,67,110,88,-19678,3.47,0,0,2018-01-04 14:08:53,-17.444000000000003,14.6979,2018-01-04 14:08:53,63.929163739701
7540,69,112,90,4422,3.47,0,0,2018-01-04 14:08:55,-17.444000000000003,14.6978,2018-01-04 14:08:55,63.929161739701
7541,68,106,89,15958,3.5,0,0,2018-01-04 14:08:57,-17.444000000000003,14.6978,2018-01-04 14:08:57,63.929159739701
7542,64,101,87,-3260,3.5,0,0,2018-01-04 14:08:59,-17.444000000000003,14.6979,2018-01-04 14:08:59,63.929157739701004
7543,62,98,84,13732,3.86,0,0,2018-01-04 14:09:00,-17.444000000000003,14.6978,2018-01-04 14:09:00,63.929156739701
7544,62,98,84,-11897,3.48,0,0,2018-01-04 14:09:02,-17.444000000000003,14.6978,2018-01-04 14:09:02,63.929154739701005
7545,61,98,84,-19241,3.77,0,0,2018-01-04 14:09:04,-17.444000000000003,14.6978,2018-01-04 14:09:04,63.929152739701
7546,60,99,83,-7913,3.68,0,0,2018-01-04 14:09:06,-17.444000000000003,14.6978,2018-01-04 14:09:06,63.929150739701
7547,60,99,83,15888,3.46,0,0,2018-01-04 14:09:08,-17.444000000000003,14.6978,2018-01-04 14:09:08,63.929148739701006
7548,47,80,65,-22217,3.49,0,0,2018-01-04 14:09:10,-17.444000000000003,14.6978,2018-01-04 14:09:10,63.929146739701004
7549,38,69,55,21806,3.46,0,0,2018-01-04 14:09:11,-17.444000000000003,14.6979,2018-01-04 14:09:11,63.929145739701006
7550,31,58,45,-26802,3.5,0,0,2018-01-04 14:09:13,-17.444000000000003,14.6979,2018-01-04 14:09:13,63.929143739701004
7551,25,49,37,28631,3.52,0,0,2018-01-04 14:09:15,-17.444000000000003,14.6978,2018-01-04 14:09:15,63.929141739701
7552,23,43,35,17356,3.5,0,0,2018-01-04 14:09:16,-17.444000000000003,14.6978,2018-01-04 14:09:16,63.929140739701005
7553,24,47,38,-28382,3.67,0,0,2018-01-04 14:09:18,-17.444000000000003,14.6978,2018-01-04 14:09:18,63.929138739701
7554,24,47,38,27848,3.46,0,0,2018-01-04 14:09:20,-17.444000000000003,14.6978,2018-01-04 14:09:20,63.929136739701
7555,24,47,38,-15508,3.47,0,0,2018-01-04 14:09:22,-17.444000000000003,14.6979,2018-01-04 14:09:22,63.929134739701006
7556,24,48,39,23304,3.46,0,0,2018-01-04 14:09:24,-17.444000000000003,14.6978,2018-01-04 14:09:24,63.929132739701004
7557,25,51,40,4422,3.51,0,0,2018-01-04 14:09:25,-17.444000000000003,14.6978,2018-01-04 14:09:25,63.929131739701006
7558,25,51,40,14429,3.49,0,0,2018-01-04 14:09:27,-17.444000000000003,14.6978,2018-01-04 14:09:27,63.929129739701004
7559,24,49,39,-23477,3.5,0,0,2018-01-04 14:09:29,-17.444000000000003,14.6978,2018-01-04 14:09:29,63.929127739701
7560,24,48,38,29379,3.51,0,0,2018-01-04 14:09:31,-17.444000000000003,14.6978,2018-01-04 14:09:31,63.929125739701
7561,24,48,38,-8864,3.47,0,0,2018-01-04 14:09:33,-17.444000000000003,14.6978,2018-01-04 14:09:33,63.929123739701005
7562,23,44,36,26325,3.49,0,0,2018-01-04 14:09:35,-17.444000000000003,14.6978,2018-01-04 14:09:35,63.929121739701
7563,23,44,36,30284,3.46,0,0,2018-01-04 14:09:36,-17.444000000000003,14.6978,2018-01-04 14:09:36,63.929120739701006
7564,23,47,37,-29954,3.47,0,0,2018-01-04 14:09:38,-17.444000000000003,14.6978,2018-01-04 14:09:38,63.929118739701
7565,23,47,37,-13912,3.61,0,0,2018-01-04 14:09:40,-17.444000000000003,14.6978,2018-01-04 14:09:40,63.929116739701
7566,24,47,38,10096,3.52,0,0,2018-01-04 14:09:41,-17.444000000000003,14.6978,2018-01-04 14:09:41,63.929115739701004
7567,25,47,38,24675,3.44,0,0,2018-01-04 14:09:43,-17.444000000000003,14.6978,2018-01-04 14:09:43,63.929113739701
7568,25,47,38,-11910,3.83,0,0,2018-01-04 14:09:45,-17.444000000000003,14.6978,2018-01-04 14:09:45,63.929111739701
7569,26,48,38,-7873,3.46,0,0,2018-01-04 14:09:47,-17.444000000000003,14.6978,2018-01-04 14:09:47,63.929109739701005
7570,41,63,54,-29554,3.49,0,0,2018-01-04 14:09:49,-17.444000000000003,14.6978,2018-01-04 14:09:49,63.929107739701
7571,57,81,72,-25705,3.48,0,0,2018-01-04 14:09:50,-17.444000000000003,14.6978,2018-01-04 14:09:50,63.929106739701005
7572,70,100,87,21806,3.49,0,0,2018-01-04 14:09:52,-17.444000000000003,14.6978,2018-01-04 14:09:52,63.929104739701
7573,73,106,90,-17111,3.52,0,0,2018-01-04 14:09:54,-17.444000000000003,14.6978,2018-01-04 14:09:54,63.929102739701
7574,77,110,95,-1132,3.77,0,0,2018-01-04 14:09:56,-17.444000000000003,14.6978,2018-01-04 14:09:56,63.929100739701006
7575,66,98,83,-18398,3.5,0,0,2018-01-04 14:09:58,-17.444000000000003,14.6978,2018-01-04 14:09:58,63.929098739701004
7576,62,94,78,-28450,3.49,0,0,2018-01-04 14:10:00,-17.444000000000003,14.6978,2018-01-04 14:10:00,63.929096739701
7577,58,91,73,5057,3.65,0,0,2018-01-04 14:10:01,-17.444000000000003,14.6978,2018-01-04 14:10:01,63.929095739701005
7578,51,78,65,2945,3.5,0,0,2018-01-04 14:10:03,-17.444000000000003,14.6978,2018-01-04 14:10:03,63.929093739701
7579,51,78,65,-11897,3.47,0,0,2018-01-04 14:10:05,-17.444000000000003,14.6978,2018-01-04 14:10:05,63.929091739701
7580,49,77,63,-5285,3.5,0,0,2018-01-04 14:10:06,-17.444000000000003,14.6978,2018-01-04 14:10:06,63.929090739701
7581,49,77,63,-32112,3.47,0,0,2018-01-04 14:10:09,-17.444000000000003,14.6978,2018-01-04 14:10:09,63.929087739701004
7582,48,72,62,-9248,3.5,0,0,2018-01-04 14:10:10,-17.444000000000003,14.6978,2018-01-04 14:10:10,63.929086739701006
7583,48,72,62,2945,3.86,0,0,2018-01-04 14:10:12,-17.444000000000003,14.6978,2018-01-04 14:10:12,63.929084739701004
7584,47,72,61,17356,3.48,0,0,2018-01-04 14:10:14,-17.444000000000003,14.6978,2018-01-04 14:10:14,63.929082739701
7585,47,73,63,26325,3.47,0,0,2018-01-04 14:10:16,-17.444000000000003,14.6978,2018-01-04 14:10:16,63.929080739701
7586,44,68,60,25101,3.48,0,0,2018-01-04 14:10:17,-17.444000000000003,14.6979,2018-01-04 14:10:17,63.929079739701
7587,43,66,60,21806,3.49,0,0,2018-01-04 14:10:19,-17.444000000000003,14.6979,2018-01-04 14:10:19,63.929077739701
7588,43,66,60,-10576,3.73,0,0,2018-01-04 14:10:21,-17.444000000000003,14.6979,2018-01-04 14:10:21,63.929075739701005
7589,41,65,59,20314,3.49,0,0,2018-01-04 14:10:23,-17.444000000000003,14.6979,2018-01-04 14:10:23,63.929073739701
7590,41,65,59,-28382,3.47,0,0,2018-01-04 14:10:25,-17.444000000000003,14.6979,2018-01-04 14:10:25,63.929071739701
7591,41,65,58,-1132,3.47,0,0,2018-01-04 14:10:26,-17.444000000000003,14.6979,2018-01-04 14:10:26,63.929070739701004
7592,42,67,58,-10255,3.49,0,0,2018-01-04 14:10:28,-17.444000000000003,14.6979,2018-01-04 14:10:28,63.929068739701
7593,42,67,58,-22582,3.49,0,0,2018-01-04 14:10:30,-17.444000000000003,14.6979,2018-01-04 14:10:30,63.929066739701
7594,42,70,59,-1132,3.48,0,0,2018-01-04 14:10:32,-17.444000000000003,14.6979,2018-01-04 14:10:32,63.929064739701005
7595,42,70,59,29379,3.48,0,0,2018-01-04 14:10:34,-17.444000000000003,14.6979,2018-01-04 14:10:34,63.929062739701
7596,42,74,59,-18777,3.47,0,0,2018-01-04 14:10:35,-17.444000000000003,14.6979,2018-01-04 14:10:35,63.929061739701005
7597,42,74,59,-25214,3.91,0,0,2018-01-04 14:10:37,-17.444000000000003,14.6979,2018-01-04 14:10:37,63.929059739701
7598,41,74,58,-3789,3.47,0,0,2018-01-04 14:10:39,-17.444000000000003,14.6979,2018-01-04 14:10:39,63.929057739701
7599,41,75,57,4422,3.47,0,0,2018-01-04 14:10:41,-17.444000000000003,14.6979,2018-01-04 14:10:41,63.929055739701006
7600,41,75,57,-29954,3.47,0,0,2018-01-04 14:10:42,-17.444000000000003,14.6979,2018-01-04 14:10:42,63.929054739701
7601,43,77,60,-8864,3.85,0,0,2018-01-04 14:10:44,-17.444000000000003,14.6979,2018-01-04 14:10:44,63.929052739701
7602,42,75,59,-10539,3.52,0,0,2018-01-04 14:10:46,-17.444000000000003,14.6979,2018-01-04 14:10:46,63.929050739701005
7603,40,67,56,-5222,3.52,0,0,2018-01-04 14:10:48,-17.444000000000003,14.6979,2018-01-04 14:10:48,63.929048739701
7604,39,66,55,23304,3.5,0,0,2018-01-04 14:10:50,-17.444000000000003,14.6979,2018-01-04 14:10:50,63.929046739701
7605,37,63,54,8370,3.53,0,0,2018-01-04 14:10:51,-17.444000000000003,14.6979,2018-01-04 14:10:51,63.929045739701
7606,35,63,51,12976,3.48,0,0,2018-01-04 14:10:53,-17.444000000000003,14.6979,2018-01-04 14:10:53,63.929043739701
7607,35,63,51,24810,3.48,0,0,2018-01-04 14:10:55,-17.444000000000003,14.6979,2018-01-04 14:10:55,63.929041739701006
7608,34,66,50,-10539,3.69,0,0,2018-01-04 14:10:57,-17.444000000000003,14.6979,2018-01-04 14:10:57,63.929039739701004
7609,34,66,50,-8864,3.48,0,0,2018-01-04 14:10:59,-17.444000000000003,14.6979,2018-01-04 14:10:59,63.929037739701
7610,39,71,55,7244,3.47,0,0,2018-01-04 14:11:00,-17.444000000000003,14.6979,2018-01-04 14:11:00,63.929036739701004
7611,43,77,61,-7181,3.5,0,0,2018-01-04 14:11:02,-17.444000000000003,14.6979,2018-01-04 14:11:02,63.929034739701
7612,47,83,65,5829,3.72,0,0,2018-01-04 14:11:04,-17.444000000000003,14.6979,2018-01-04 14:11:04,63.929032739701
7613,54,91,73,7244,3.49,0,0,2018-01-04 14:11:06,-17.444000000000003,14.6979,2018-01-04 14:11:06,63.929030739701005
7614,59,92,79,-20951,3.48,0,0,2018-01-04 14:11:07,-17.444000000000003,14.6979,2018-01-04 14:11:07,63.929029739701
7615,63,94,81,29820,3.49,0,0,2018-01-04 14:11:09,-17.444000000000003,14.6979,2018-01-04 14:11:09,63.929027739701006
7616,64,94,81,3998,3.65,0,0,2018-01-04 14:11:11,-17.444000000000003,14.6979,2018-01-04 14:11:11,63.929025739701004
7617,64,94,81,-29677,3.49,0,0,2018-01-04 14:11:13,-17.444000000000003,14.6979,2018-01-04 14:11:13,63.929023739701
7618,68,96,85,-2239,3.49,0,0,2018-01-04 14:11:15,-17.444000000000003,14.6979,2018-01-04 14:11:15,63.929021739701
7619,69,96,86,13732,3.85,0,0,2018-01-04 14:11:16,-17.444000000000003,14.6978,2018-01-04 14:11:16,63.929020739701
7620,71,99,89,-22217,3.49,0,0,2018-01-04 14:11:18,-17.444000000000003,14.6978,2018-01-04 14:11:18,63.929018739701
7621,72,103,90,-14518,3.54,0,0,2018-01-04 14:11:20,-17.444000000000003,14.6979,2018-01-04 14:11:20,63.929016739701005
7622,72,105,90,32216,3.48,0,0,2018-01-04 14:11:22,-17.444000000000003,14.6979,2018-01-04 14:11:22,63.929014739701
7623,70,106,89,-28450,3.48,0,0,2018-01-04 14:11:24,-17.444000000000003,14.6979,2018-01-04 14:11:24,63.929012739701
7624,69,104,86,1897,3.5,0,0,2018-01-04 14:11:25,-17.444000000000003,14.6979,2018-01-04 14:11:25,63.929011739701004
7625,64,95,80,-19812,3.6,0,0,2018-01-04 14:11:27,-17.444000000000003,14.6979,2018-01-04 14:11:27,63.929009739701
7626,62,91,78,12627,3.49,0,0,2018-01-04 14:11:29,-17.444000000000003,14.6979,2018-01-04 14:11:29,63.929007739701
7627,61,89,77,8267,3.48,0,0,2018-01-04 14:11:31,-17.444000000000003,14.6979,2018-01-04 14:11:31,63.929005739701005
7628,61,89,77,-13211,3.5,0,0,2018-01-04 14:11:32,-17.444000000000003,14.6979,2018-01-04 14:11:32,63.929004739701
7629,60,89,77,-5222,3.49,0,0,2018-01-04 14:11:34,-17.444000000000003,14.6979,2018-01-04 14:11:34,63.929002739701005
7630,60,89,77,-5222,3.51,0,0,2018-01-04 14:11:36,-17.444000000000003,14.6979,2018-01-04 14:11:36,63.929000739701
7631,56,89,75,-12207,3.51,0,0,2018-01-04 14:11:38,-17.444000000000003,14.6979,2018-01-04 14:11:38,63.928998739701
7632,49,84,67,-7913,3.49,0,0,2018-01-04 14:11:40,-17.444000000000003,14.6979,2018-01-04 14:11:40,63.928996739701006
7633,43,80,62,15958,3.5,0,0,2018-01-04 14:11:41,-17.444000000000003,14.6979,2018-01-04 14:11:41,63.928995739701
7634,39,75,58,-1132,3.5,0,0,2018-01-04 14:11:43,-17.444000000000003,14.6979,2018-01-04 14:11:43,63.928993739701
7635,35,68,53,20482,3.53,0,0,2018-01-04 14:11:45,-17.444000000000003,14.6979,2018-01-04 14:11:45,63.928991739701004
7636,34,62,50,29820,3.51,0,0,2018-01-04 14:11:47,-17.444000000000003,14.6979,2018-01-04 14:11:47,63.928989739701
7637,34,61,50,-7913,3.5,0,0,2018-01-04 14:11:49,-17.444000000000003,14.6979,2018-01-04 14:11:49,63.928987739701
7638,36,63,53,26272,3.5,0,0,2018-01-04 14:11:50,-17.444000000000003,14.6979,2018-01-04 14:11:50,63.928986739701
7639,36,63,53,-1213,3.5,0,0,2018-01-04 14:11:52,-17.444000000000003,14.6979,2018-01-04 14:11:52,63.928984739701
7640,37,65,55,3998,3.5,0,0,2018-01-04 14:11:54,-17.444000000000003,14.6979,2018-01-04 14:11:54,63.928982739701006
7641,40,70,58,-17111,3.65,0,0,2018-01-04 14:11:56,-17.444000000000003,14.6979,2018-01-04 14:11:56,63.928980739701004
7642,44,74,63,-25977,3.66,0,0,2018-01-04 14:11:57,-17.444000000000003,14.6979,2018-01-04 14:11:57,63.928979739701006
7643,50,82,71,17080,3.49,0,0,2018-01-04 14:11:59,-17.444000000000003,14.6979,2018-01-04 14:11:59,63.928977739701004
7644,51,87,72,245,3.65,0,0,2018-01-04 14:12:01,-17.444000000000003,14.6979,2018-01-04 14:12:01,63.928975739701
7645,51,84,70,-23477,3.5,0,0,2018-01-04 14:12:03,-17.444000000000003,14.6979,2018-01-04 14:12:03,63.928973739701
7646,50,85,67,-5285,3.5,0,0,2018-01-04 14:12:05,-17.444000000000003,14.6979,2018-01-04 14:12:05,63.928971739701005
7647,48,84,66,-28450,3.5,0,0,2018-01-04 14:12:06,-17.444000000000003,14.6979,2018-01-04 14:12:06,63.928970739701
7648,49,85,67,32216,3.51,0,0,2018-01-04 14:12:08,-17.444000000000003,14.6979,2018-01-04 14:12:08,63.928968739701006
7649,47,79,65,-23477,3.51,0,0,2018-01-04 14:12:10,-17.444000000000003,14.6979,2018-01-04 14:12:10,63.928966739701
7650,44,73,60,4422,3.48,0,0,2018-01-04 14:12:12,-17.444000000000003,14.6979,2018-01-04 14:12:12,63.928964739701
7651,43,71,59,-24730,3.5,0,0,2018-01-04 14:12:14,-17.444000000000003,14.6979,2018-01-04 14:12:14,63.928962739701
7652,36,58,49,-3866,3.72,0,0,2018-01-04 14:12:16,-17.444000000000003,14.6979,2018-01-04 14:12:16,63.928960739701004
7653,27,47,39,-1132,3.51,0,0,2018-01-04 14:12:17,-17.444000000000003,14.6979,2018-01-04 14:12:17,63.928959739701
7654,27,45,38,10096,3.49,0,0,2018-01-04 14:12:19,-17.444000000000003,14.6979,2018-01-04 14:12:19,63.928957739701005
7655,26,45,38,5057,3.51,0,0,2018-01-04 14:12:21,-17.444000000000003,14.6979,2018-01-04 14:12:21,63.928955739701
7656,26,45,38,-20951,3.5,0,0,2018-01-04 14:12:22,-17.444000000000003,14.6979,2018-01-04 14:12:22,63.928954739701005
7657,25,44,37,20314,3.51,0,0,2018-01-04 14:12:24,-17.444000000000003,14.6979,2018-01-04 14:12:24,63.928952739701
7658,25,44,37,14429,3.5,0,0,2018-01-04 14:12:26,-17.444000000000003,14.6979,2018-01-04 14:12:26,63.928950739701
7659,24,44,37,-18398,3.52,0,0,2018-01-04 14:12:28,-17.444000000000003,14.6979,2018-01-04 14:12:28,63.928948739701006
7660,24,44,37,12976,3.49,0,0,2018-01-04 14:12:30,-17.444000000000003,14.6979,2018-01-04 14:12:30,63.928946739701004
7661,23,43,35,7244,3.77,0,0,2018-01-04 14:12:31,-17.444000000000003,14.6979,2018-01-04 14:12:31,63.928945739701
7662,24,46,36,245,3.74,0,0,2018-01-04 14:12:33,-17.444000000000003,14.6979,2018-01-04 14:12:33,63.928943739701005
7663,31,56,47,245,3.55,0,0,2018-01-04 14:12:35,-17.444000000000003,14.6979,2018-01-04 14:12:35,63.928941739701
7664,39,71,57,-14518,3.5,0,0,2018-01-04 14:12:37,-17.444000000000003,14.6979,2018-01-04 14:12:37,63.928939739701
7665,44,76,62,11532,3.5,0,0,2018-01-04 14:12:39,-17.444000000000003,14.6979,2018-01-04 14:12:39,63.928937739701006
7666,54,94,75,29820,3.5,0,0,2018-01-04 14:12:41,-17.444000000000003,14.6979,2018-01-04 14:12:41,63.928935739701004
7667,54,89,73,30918,3.5,0,0,2018-01-04 14:12:42,-17.444000000000003,14.6979,2018-01-04 14:12:42,63.928934739701006
7668,52,84,70,-7913,3.47,0,0,2018-01-04 14:12:44,-17.444000000000003,14.6979,2018-01-04 14:12:44,63.928932739701004
7669,50,81,68,11532,3.51,0,0,2018-01-04 14:12:46,-17.444000000000003,14.6979,2018-01-04 14:12:46,63.928930739701
7670,50,81,68,15888,3.5,0,0,2018-01-04 14:12:47,-17.444000000000003,14.6979,2018-01-04 14:12:47,63.928929739701005
7671,49,77,66,-9271,3.65,0,0,2018-01-04 14:12:49,-17.444000000000003,14.6979,2018-01-04 14:12:49,63.928927739701
7672,49,77,66,6122,3.5,0,0,2018-01-04 14:12:51,-17.444000000000003,14.6979,2018-01-04 14:12:51,63.928925739701
7673,67,97,86,18208,3.51,0,0,2018-01-04 14:12:53,-17.444000000000003,14.6979,2018-01-04 14:12:53,63.928923739701006
7674,70,103,92,28631,3.51,0,0,2018-01-04 14:12:55,-17.444000000000003,14.6979,2018-01-04 14:12:55,63.928921739701
7675,77,110,99,-23477,3.5,0,0,2018-01-04 14:12:56,-17.444000000000003,14.6979,2018-01-04 14:12:56,63.928920739701006
7676,81,117,104,15958,3.5,0,0,2018-01-04 14:12:58,-17.444000000000003,14.6979,2018-01-04 14:12:58,63.928918739701004
7677,75,112,99,18832,3.5,0,0,2018-01-04 14:13:00,-17.444000000000003,14.6979,2018-01-04 14:13:00,63.928916739701
7678,73,110,95,27848,3.49,0,0,2018-01-04 14:13:02,-17.444000000000003,14.6979,2018-01-04 14:13:02,63.928914739701
7679,73,110,95,27848,3.5,0,0,2018-01-04 14:13:04,-17.444000000000003,14.6979,2018-01-04 14:13:04,63.928912739701005
7680,58,91,75,17356,3.65,0,0,2018-01-04 14:13:06,-17.444000000000003,14.6979,2018-01-04 14:13:06,63.928910739701
7681,57,88,76,-2503,3.5,0,0,2018-01-04 14:13:07,-17.444000000000003,14.6979,2018-01-04 14:13:07,63.928909739701005
7682,62,97,84,24810,3.48,0,0,2018-01-04 14:13:09,-17.444000000000003,14.6979,2018-01-04 14:13:09,63.928907739701
7683,59,89,80,-26802,3.5,0,0,2018-01-04 14:13:11,-17.444000000000003,14.6979,2018-01-04 14:13:11,63.928905739701
7684,60,89,81,-8283,3.48,0,0,2018-01-04 14:13:13,-17.444000000000003,14.6979,2018-01-04 14:13:13,63.928903739701006
7685,59,86,79,-9248,3.64,0,0,2018-01-04 14:13:14,-17.444000000000003,14.6979,2018-01-04 14:13:14,63.928902739701
7686,59,86,79,-29954,3.48,0,0,2018-01-04 14:13:16,-17.444000000000003,14.6979,2018-01-04 14:13:16,63.928900739701
7687,56,78,75,-20399,3.48,0,0,2018-01-04 14:13:18,-17.444000000000003,14.6979,2018-01-04 14:13:18,63.928898739701005
7688,56,78,75,-7181,3.49,0,0,2018-01-04 14:13:20,-17.444000000000003,14.6979,2018-01-04 14:13:20,63.928896739701
7689,70,95,90,-29954,3.91,0,0,2018-01-04 14:13:22,-17.444000000000003,14.6979,2018-01-04 14:13:22,63.928894739701
7690,95,127,119,17356,3.78,0,0,2018-01-04 14:13:23,-17.444000000000003,14.6979,2018-01-04 14:13:23,63.928893739701
7691,124,167,153,7244,3.47,0,0,2018-01-04 14:13:25,-17.444000000000003,14.6979,2018-01-04 14:13:25,63.928891739701
7692,140,190,173,15888,3.49,0,0,2018-01-04 14:13:27,-17.444000000000003,14.6979,2018-01-04 14:13:27,63.928889739701006
7693,144,198,178,-28382,3.49,0,0,2018-01-04 14:13:29,-17.444000000000003,14.6979,2018-01-04 14:13:29,63.928887739701004
7694,124,171,154,245,3.49,0,0,2018-01-04 14:13:31,-17.444000000000003,14.6979,2018-01-04 14:13:31,63.928885739701
7695,105,142,128,20984,3.5,0,0,2018-01-04 14:13:32,-17.444000000000003,14.6979,2018-01-04 14:13:32,63.928884739701004
7696,94,127,116,5829,3.49,0,0,2018-01-04 14:13:34,-17.444000000000003,14.6979,2018-01-04 14:13:34,63.928882739701
7697,96,130,117,14842,3.54,0,0,2018-01-04 14:13:36,-17.444000000000003,14.6979,2018-01-04 14:13:36,63.928880739701
7698,98,133,119,32216,3.51,0,0,2018-01-04 14:13:38,-17.444000000000003,14.6979,2018-01-04 14:13:38,63.928878739701005
7699,98,135,117,-24405,3.5,0,0,2018-01-04 14:13:39,-17.444000000000003,14.6979,2018-01-04 14:13:39,63.928877739701
7700,96,134,115,-1132,3.5,0,0,2018-01-04 14:13:41,-17.444000000000003,14.6979,2018-01-04 14:13:41,63.928875739701006
7701,94,131,113,10096,3.58,0,0,2018-01-04 14:13:43,-17.444000000000003,14.6979,2018-01-04 14:13:43,63.928873739701004
7702,68,103,83,-29954,3.49,0,0,2018-01-04 14:13:45,-17.444000000000003,14.6979,2018-01-04 14:13:45,63.928871739701
7703,64,96,80,18832,3.5,0,0,2018-01-04 14:13:47,-17.444000000000003,14.6979,2018-01-04 14:13:47,63.928869739701
7704,62,94,78,-7181,3.5,0,0,2018-01-04 14:13:48,-17.444000000000003,14.6979,2018-01-04 14:13:48,63.928868739701
