Cycle,estimate,lost
5,29.987499999999997,0.35749999999999815
6,30.04,0.33999999999999986
7,30.092499999999998,0.3424999999999976
8,30.145,0.045000000000001705
9,30.1975,0.11249999999999716
10,30.58466666666667,0.08466666666667066
11,30.695333333333334,0.005333333333332746
12,31.327333333333335,0.1373333333333342
13,31.46133333333334,0.2713333333333381
14,31.835333333333335,0.2053333333333356
15,31.98533333333333,0.3553333333333306
16,32.25933333333334,0.19933333333333536
17,32.40933333333333,0.21933333333333138
18,32.35933333333333,0.41933333333333067
19,31.992666666666672,0.30266666666667064
20,32.094,0.09599999999999653
21,32.12333333333333,0.12666666666667226
22,32.09133333333334,0.09133333333333837
23,32.014,0.20400000000000418
24,32.046,0.014000000000002899
25,31.58733333333333,0.02733333333333121
26,31.381333333333334,0.11866666666666603
27,31.472,0.21799999999999997
28,31.168000000000003,0.03800000000000381
29,31.016666666666662,0.23333333333333783
30,31.530666666666665,0.34933333333333394
31,31.853999999999996,0.08600000000000563
32,31.816000000000006,0.25600000000000733
33,31.747333333333337,0.3673333333333382
34,31.441999999999997,0.06199999999999761
35,30.770666666666667,0.039333333333331666
36,30.236666666666668,0.14333333333333087
37,29.867999999999995,0.262000000000004
38,29.198666666666675,0.2413333333333263
39,28.77066666666667,0.5393333333333281
40,28.47,0.41000000000000014
41,28.238666666666667,0.45133333333333425
42,27.99533333333334,0.3846666666666607
43,28.058666666666667,0.38133333333333397
44,28.052,0.3279999999999994
45,28.101333333333333,0.14866666666666717
46,28.053333333333335,0.07666666666666444
47,27.967333333333336,0.03266666666666396
48,27.854,0.1460000000000008
49,27.88866666666667,0.17133333333332956
50,28.014,0.11599999999999966
51,28.2,0.05000000000000071
52,28.362,0.0519999999999996
53,28.418666666666667,0.10866666666666802
54,28.373333333333335,0.12333333333333485
55,28.350000000000005,0.04000000000000625
56,28.313999999999997,0.003999999999997783
57,28.226000000000003,0.036000000000001364
58,28.095333333333333,0.03533333333333388
59,28.014666666666663,0.045333333333335446
60,27.872,0.06800000000000139
61,27.823333333333327,0.11666666666667425
62,27.928666666666672,0.13133333333332686
63,28.066666666666663,0.06333333333333613
64,28.14733333333333,0.017333333333329648
65,28.213999999999995,0.08399999999999608
66,28.076,0.13599999999999923
67,27.771333333333335,0.08133333333333326
68,27.540666666666667,0.08933333333333238
69,27.55333333333333,0.2566666666666677
70,27.590000000000003,0.1599999999999966
71,27.742666666666665,0.06733333333333391
72,27.858000000000004,0.04800000000000537
73,27.746000000000002,0.11600000000000321
74,27.694,0.05600000000000094
75,27.587333333333333,0.027333333333334764
76,27.49866666666666,0.06133333333333724
77,27.479999999999997,0.08000000000000185
78,27.471333333333337,0.02866666666666262
79,27.428666666666665,0.07133333333333525
80,27.516,0.04400000000000048
81,27.54,0.019999999999999574
82,27.563999999999993,0.00399999999999423
83,27.468,0.08800000000000097
84,27.209333333333326,0.07933333333332726
85,26.771333333333335,0.021333333333334537
86,26.101999999999997,0.028000000000002245
87,25.051999999999985,0.07800000000001361
88,23.987999999999992,0.39200000000000657
89,23.504000000000012,0.9359999999999893
90,23.387999999999998,0.9220000000000006
91,23.593333333333348,0.6566666666666521
92,23.928000000000004,0.2619999999999969
93,24.11733333333333,0.07266666666667021
94,24.094666666666672,0.09533333333332905
95,24.182000000000006,0.06799999999999429
96,24.238,0.012000000000000455
97,24.273999999999997,0.023999999999997357
98,24.318000000000005,0.008000000000006224
99,24.38466666666667,0.00466666666667237
100,24.49333333333333,0.0066666666666712615
101,24.65866666666667,0.028666666666669727
102,24.868,0.05799999999999983
103,25.052,0.11199999999999832
104,25.17,0.1700000000000017
105,25.274,0.1440000000000019
106,25.372000000000003,0.12200000000000344
107,25.429333333333332,0.11933333333333351
108,25.659999999999997,0.029999999999997584
109,25.875999999999998,0.12599999999999767
110,26.002000000000002,0.19200000000000372
111,26.162,0.16199999999999903
112,26.545333333333332,0.04533333333333189
113,26.917333333333332,0.10733333333333306
114,27.286666666666665,0.2866666666666653
115,27.81933333333333,0.25933333333333053
116,28.188666666666663,0.37866666666666404
117,28.512666666666668,0.32266666666666666
118,28.872000000000003,0.37200000000000344
119,29.369999999999994,0.30999999999999517
120,29.519333333333332,0.45933333333333337
121,29.768666666666668,0.38866666666666916
122,29.867333333333335,0.3673333333333346
123,29.624000000000002,0.43400000000000105
124,29.47266666666667,0.09266666666666978
125,29.357333333333337,0.10733333333333661
126,28.997333333333337,0.0573333333333359
